aX,aY,aZ,gX,gY,gZ
1.164,-0.836,1.411,80.505,-39.063,-4.456
0.794,-0.956,1.352,46.997,-65.369,-3.784
0.537,-0.620,0.962,11.475,-57.007,-5.005
0.606,-0.433,0.696,-6.042,-26.550,-2.136
0.743,-0.346,0.600,-13.306,1.038,-2.075
0.831,-0.196,0.472,-20.935,16.479,-3.906
0.856,-0.081,0.248,-24.841,19.470,-5.859
0.884,-0.013,0.104,-24.292,19.775,-6.287
0.906,0.062,0.005,-21.667,19.226,-5.981
0.956,0.103,-0.031,-18.372,18.127,-6.531
0.986,0.125,-0.055,-12.878,14.526,-8.606
1.024,0.129,-0.025,-6.226,10.193,-10.864
1.058,0.130,0.000,0.610,4.883,-13.977
1.082,0.133,0.012,7.202,-0.610,-16.907
1.085,0.109,0.008,13.855,-5.005,-17.578
1.052,0.102,0.012,19.226,-6.775,-17.029
1.053,0.109,0.019,21.301,-5.676,-15.747
1.041,0.120,0.031,18.982,-2.930,-12.085
1.022,0.115,0.021,14.832,-0.793,-6.287
0.995,0.104,0.009,9.460,2.014,-1.038
0.977,0.094,0.022,5.188,6.287,3.418
0.959,0.087,0.052,2.502,10.193,6.897
0.946,0.064,0.083,1.587,12.878,9.033
0.942,0.050,0.130,1.892,15.320,9.460
0.959,0.035,0.185,3.418,15.869,8.240
0.953,0.018,0.196,5.615,13.123,6.042
0.943,-0.001,0.206,6.714,10.193,3.601
0.886,0.002,0.172,5.737,7.996,0.732
0.954,-0.004,0.189,2.991,8.972,-1.160
0.976,0.004,0.187,-1.404,7.202,-1.953
0.934,0.015,0.149,-6.592,2.441,-0.977
0.962,-0.016,0.147,-11.414,1.465,0.854
0.982,0.007,0.150,-16.174,1.953,1.099
0.980,-0.004,0.161,-20.325,1.587,1.831
0.993,-0.010,0.182,-23.621,0.854,1.587
1.012,-0.002,0.192,-26.001,-0.610,0.244
1.028,-0.012,0.198,-27.039,-2.380,-0.854
1.034,-0.019,0.209,-28.076,-4.517,-2.380
1.039,-0.022,0.226,-29.175,-6.653,-3.845
1.042,-0.019,0.227,-30.579,-9.277,-5.066
1.028,-0.008,0.214,-32.593,-11.108,-4.883
1.008,0.000,0.204,-34.485,-11.597,-3.723
0.994,0.009,0.188,-36.621,-10.315,-2.502
0.992,0.016,0.171,-39.917,-7.385,-0.244
0.998,0.021,0.162,-43.396,-3.479,2.502
0.996,0.028,0.155,-46.448,0.427,5.493
0.997,0.034,0.156,-49.683,4.211,7.935
1.004,0.028,0.161,-53.223,7.751,9.521
1.010,0.027,0.159,-57.983,10.376,9.705
1.011,0.033,0.150,-63.721,11.414,9.521
1.019,0.036,0.146,-68.542,10.620,9.460
1.021,0.029,0.128,-72.449,8.118,9.888
1.013,0.027,0.117,-76.050,4.517,10.315
1.013,0.031,0.110,-79.102,0.793,10.193
1.012,0.040,0.103,-81.238,-3.296,10.010
1.004,0.052,0.096,-82.092,-7.751,9.705
0.987,0.062,0.085,-81.055,-12.390,9.399
0.983,0.070,0.086,-78.735,-15.198,8.911
0.969,0.076,0.083,-75.684,-16.785,8.667
0.953,0.077,0.084,-72.327,-17.029,8.057
0.943,0.070,0.080,-69.458,-16.357,6.897
0.943,0.062,0.088,-67.322,-14.587,5.554
0.945,0.058,0.099,-66.284,-12.634,3.845
0.951,0.046,0.102,-66.406,-11.414,2.380
0.962,0.029,0.108,-68.115,-11.047,1.526
0.978,0.025,0.121,-70.984,-11.169,0.977
0.988,0.031,0.124,-74.585,-12.146,1.587
0.991,0.026,0.133,-78.308,-13.794,2.869
0.988,0.020,0.136,-82.031,-15.503,4.333
0.981,0.024,0.139,-85.754,-16.968,5.615
0.967,0.027,0.143,-89.783,-17.029,6.897
0.956,0.032,0.149,-93.018,-16.052,8.057
0.957,0.033,0.152,-95.642,-14.282,8.545
0.962,0.030,0.158,-97.778,-12.207,8.484
0.959,0.028,0.158,-100.159,-10.498,7.629
0.956,0.020,0.153,-102.417,-8.972,6.653
0.954,0.012,0.147,-105.591,-7.202,5.798
0.953,0.013,0.146,-110.352,-4.822,4.883
0.952,0.022,0.146,-115.845,-1.770,4.761
0.951,0.031,0.137,-120.361,0.854,5.371
0.953,0.045,0.131,-123.413,2.808,6.714
0.957,0.048,0.121,-124.817,4.211,9.277
0.948,0.043,0.102,-126.099,6.042,12.634
0.939,0.046,0.080,-127.625,9.277,15.991
0.944,0.055,0.062,-128.723,13.184,18.555
0.956,0.057,0.040,-129.395,16.357,20.081
0.953,0.059,0.017,-128.784,18.005,20.020
0.948,0.061,0.008,-128.540,19.653,19.165
0.960,0.067,-0.005,-128.296,20.935,17.517
0.974,0.085,-0.008,-127.319,21.423,15.198
0.985,0.095,-0.010,-124.939,20.386,12.573

1.096,0.199,-1.542,83.069,28.870,-5.920
1.101,0.189,-1.669,114.258,27.771,-4.272
1.130,0.167,-1.751,150.757,30.090,-3.906
1.194,0.101,-1.756,192.810,36.560,-5.188
1.244,-0.001,-1.728,235.901,44.373,-7.324
1.251,-0.152,-1.689,278.503,52.490,-9.155
1.277,-0.251,-1.534,317.688,64.148,-9.277
1.328,-0.383,-1.335,354.309,75.378,-6.958
1.388,-0.496,-1.164,387.146,82.153,-2.625
1.406,-0.552,-0.957,417.786,85.571,2.502
1.410,-0.633,-0.752,449.097,86.426,6.531
1.409,-0.753,-0.593,479.553,82.642,9.949
1.396,-0.828,-0.424,507.080,77.637,11.292
1.385,-0.894,-0.223,532.898,72.571,12.268
1.357,-1.012,-0.074,557.678,63.599,15.015
1.279,-1.174,0.025,576.416,51.575,16.418
1.166,-1.358,0.098,581.848,43.518,14.221
1.061,-1.486,0.192,571.045,43.030,8.179
1.004,-1.469,0.293,545.776,50.781,0.000
0.968,-1.382,0.330,515.198,60.303,-4.517
0.988,-1.340,0.367,486.084,69.153,-6.592
0.999,-1.310,0.415,457.825,74.890,-8.423
1.015,-1.239,0.454,428.406,76.172,-10.376
1.030,-1.178,0.471,399.658,73.792,-12.024
1.031,-1.129,0.484,371.582,70.129,-13.489
1.039,-1.071,0.508,343.262,65.430,-15.503
1.055,-0.998,0.539,314.209,58.777,-18.433
1.056,-0.919,0.546,284.790,49.622,-20.813
1.033,-0.844,0.531,255.615,39.185,-22.156
1.016,-0.782,0.501,228.516,28.809,-22.949
1.021,-0.724,0.488,201.782,19.897,-23.682
0.972,-0.668,0.501,175.049,12.939,-25.574
0.908,-0.590,0.499,149.109,9.583,-28.137
0.906,-0.539,0.481,125.305,12.329,-28.931
0.954,-0.475,0.456,103.027,13.916,-27.893
0.956,-0.415,0.471,83.801,14.282,-26.245
0.952,-0.359,0.461,64.880,11.719,-25.879
0.976,-0.314,0.449,47.607,7.141,-26.184
0.935,-0.255,0.373,32.776,0.732,-26.367
0.986,-0.226,0.382,20.142,-2.991,-25.513
0.987,-0.188,0.304,9.155,-7.568,-24.780
0.903,-0.144,0.234,0.549,-8.850,-22.888
0.993,-0.075,0.242,-7.324,-7.080,-20.081
0.941,-0.024,0.200,-13.123,-7.446,-16.052
0.854,-0.051,0.118,-17.761,-4.578,-10.864
0.987,-0.021,0.152,-23.376,2.930,-9.399
0.926,0.027,0.105,-27.710,6.836,-9.399
0.911,0.037,0.088,-29.419,9.644,-6.165
0.998,0.023,0.100,-30.579,8.728,-3.418
0.984,0.030,0.066,-31.372,4.639,-3.174
0.958,0.051,0.051,-31.311,1.526,-3.235
0.958,0.055,0.036,-30.945,-0.488,-3.113
0.930,0.074,0.007,-30.212,-2.197,-3.113
0.904,0.084,-0.011,-29.480,-1.587,-2.747
0.893,0.078,-0.014,-28.870,1.709,-2.136
0.907,0.077,-0.019,-28.992,6.042,-1.831
0.925,0.085,-0.026,-28.870,9.338,-0.732
0.942,0.073,-0.029,-28.381,12.390,2.014
0.959,0.059,-0.020,-28.442,14.648,4.822
0.967,0.046,-0.020,-29.968,16.113,7.080
0.976,0.044,-0.021,-32.349,17.517,8.545
0.992,0.041,-0.020,-34.668,18.005,9.766
1.011,0.036,-0.016,-36.011,17.151,10.193
1.024,0.031,-0.010,-36.926,15.259,10.254
1.014,0.029,-0.004,-36.194,12.390,9.033
1.063,0.018,0.016,-34.180,9.033,6.897
