aX,aY,aZ,gX,gY,gZ
0.591,2.415,0.236,51.147,-77.087,106.750
0.390,1.999,0.221,58.594,-85.388,118.835
0.112,1.600,0.209,51.331,-91.858,128.906
-0.219,1.219,0.226,33.081,-96.069,131.897
-0.477,0.875,0.202,10.498,-98.267,120.361
-0.618,0.603,0.214,-13.123,-98.267,100.525
-0.693,0.300,0.216,-35.889,-98.572,76.660
-0.764,-0.116,0.203,-49.377,-100.525,48.645
-0.732,-0.550,0.275,-50.842,-100.769,12.085
-0.579,-0.953,0.432,-36.682,-93.445,-33.386
-0.373,-1.335,0.647,-7.385,-79.163,-80.688
-0.167,-1.711,0.851,27.405,-61.890,-116.455
0.110,-2.053,1.085,58.044,-49.744,-126.526
0.479,-2.303,1.332,83.130,-55.481,-113.831
0.716,-2.336,1.539,112.610,-84.961,-94.788
0.631,-2.233,1.661,154.602,-131.042,-77.515
0.393,-2.167,1.667,207.153,-171.509,-63.599
0.135,-2.159,1.584,254.761,-184.998,-54.260
-0.072,-2.124,1.412,281.494,-164.429,-50.598
-0.199,-2.026,1.290,276.123,-111.877,-56.519
-0.112,-1.880,1.193,240.112,-37.476,-71.594
0.114,-1.643,1.119,181.091,39.856,-92.163
0.349,-1.331,1.079,112.671,105.225,-114.075
0.641,-0.986,1.070,50.537,148.865,-128.235
0.971,-0.617,1.081,6.409,166.016,-130.249
1.226,-0.322,1.101,-15.259,155.640,-120.483
1.335,-0.146,1.048,-19.958,121.582,-100.037
1.264,-0.100,0.947,-14.404,73.792,-70.618
1.060,-0.146,0.823,-5.554,25.574,-36.743
0.818,-0.197,0.732,3.601,-11.536,-4.028
0.616,-0.202,0.725,11.597,-36.133,24.231
0.424,-0.218,0.748,19.287,-51.941,45.837
0.226,-0.328,0.792,25.146,-59.814,59.692
0.031,-0.396,0.822,26.367,-59.631,59.998
-0.092,-0.393,0.928,23.743,-49.133,50.232
-0.070,-0.460,0.959,19.470,-34.302,38.330
-0.005,-0.506,0.977,11.230,-16.357,24.536
0.043,-0.462,1.000,-2.930,2.441,11.414
0.105,-0.393,0.989,-17.883,20.081,1.953
0.170,-0.241,1.022,-29.175,38.086,-4.883
0.274,-0.142,1.072,-33.081,50.476,-5.615
0.434,-0.144,1.053,-29.907,53.955,0.366
0.438,-0.192,0.979,-25.696,54.871,5.615
0.451,-0.102,1.120,-24.719,59.509,8.911
0.460,-0.123,1.033,-19.531,53.711,14.343
0.528,-0.189,1.139,-13.489,47.302,17.456
0.512,-0.192,1.156,-13.733,41.687,17.822
0.464,-0.247,1.122,-11.841,34.302,18.250
0.383,-0.197,1.104,-16.602,31.860,21.484
0.348,-0.186,1.075,-23.132,35.645,28.198
0.308,-0.230,1.031,-27.405,45.349,33.997
0.271,-0.241,1.012,-31.738,60.364,33.325
0.301,-0.194,1.047,-35.034,76.904,28.809
0.389,-0.234,1.042,-36.316,89.294,27.344
0.458,-0.224,1.028,-38.086,95.886,27.466
0.530,-0.197,1.021,-41.992,97.717,30.090
0.607,-0.174,1.015,-45.288,93.628,34.607
0.628,-0.161,1.006,-47.485,83.374,37.842
0.628,-0.171,1.000,-47.363,69.214,40.466
0.597,-0.173,0.974,-45.959,54.688,42.664
0.540,-0.176,0.939,-45.227,43.884,45.044
0.486,-0.208,0.907,-45.288,39.246,48.096
0.440,-0.194,0.849,-46.997,40.894,50.781
0.404,-0.130,0.808,-51.941,48.950,51.941
0.448,-0.104,0.792,-56.458,60.303,52.429
0.554,-0.097,0.789,-59.875,68.909,52.856
0.664,-0.091,0.804,-63.477,67.200,53.162
0.729,-0.101,0.804,-65.979,54.626,53.894
0.721,-0.100,0.781,-66.833,35.400,54.932
0.661,-0.071,0.748,-66.101,15.991,56.274
0.564,-0.000,0.699,-62.378,1.282,57.861
0.479,0.049,0.669,-55.908,-5.066,58.777
0.425,0.125,0.633,-47.729,-3.479,56.335
0.407,0.186,0.617,-39.246,3.662,51.208
0.461,0.177,0.633,-31.860,12.207,47.913
0.518,0.184,0.647,-26.917,17.578,46.936
0.560,0.190,0.663,-25.146,17.212,48.279
0.590,0.148,0.664,-26.123,11.353,52.673
0.607,0.062,0.669,-28.076,2.014,56.824
