aX,aY,aZ,gX,gY,gZ
1.317,2.153,-0.148,-52.002,-12.451,-149.353
1.344,2.099,-0.154,-42.114,-0.183,-126.465
1.401,2.023,-0.148,-34.973,11.841,-102.539
1.470,1.904,-0.128,-29.663,18.738,-77.454
1.501,1.773,-0.123,-25.330,17.273,-52.856
1.505,1.630,-0.125,-21.912,8.850,-30.212
1.460,1.526,-0.108,-18.433,-4.272,-10.376
1.404,1.404,-0.124,-13.672,-20.386,7.812
1.260,1.292,-0.181,-7.263,-33.936,25.696
1.173,1.202,-0.196,-0.061,-38.818,43.152
1.131,1.081,-0.201,9.277,-36.255,60.791
1.058,0.990,-0.225,19.958,-28.748,75.745
1.022,0.889,-0.199,28.625,-18.066,89.722
1.003,0.764,-0.183,36.621,-8.606,102.295
1.008,0.670,-0.142,41.687,-1.526,110.962
1.024,0.556,-0.135,45.288,0.854,115.540
1.042,0.478,-0.118,45.593,0.610,114.319
1.069,0.437,-0.079,43.884,-2.197,109.802
1.098,0.423,-0.034,41.870,-9.277,106.140
1.109,0.403,-0.003,40.527,-21.362,105.469
1.139,0.380,0.013,39.978,-35.889,106.201
1.119,0.369,0.012,39.978,-51.086,106.323
1.081,0.313,-0.005,39.307,-64.392,110.107
1.010,0.282,-0.004,36.743,-71.899,114.258
0.939,0.245,0.002,34.119,-71.960,118.530
0.912,0.199,0.012,33.508,-65.674,119.690
0.875,0.151,0.011,32.776,-53.467,113.464
0.822,0.135,0.018,31.677,-37.292,99.792
0.827,0.123,0.056,31.555,-18.921,82.947
0.933,0.092,0.128,32.043,-3.784,68.054
1.019,0.050,0.182,31.067,1.343,58.105
1.053,-0.007,0.212,29.602,-4.089,49.500
1.115,-0.089,0.251,27.222,-15.259,40.833
1.119,-0.156,0.269,21.179,-28.564,35.706
1.043,-0.201,0.244,11.353,-41.382,32.898
0.947,-0.251,0.216,0.977,-47.241,28.809
0.911,-0.248,0.172,-7.568,-42.480,19.043
0.823,-0.235,0.149,-14.587,-28.625,5.859
0.907,-0.267,0.158,-18.799,-8.362,-5.249
1.051,-0.260,0.201,-20.630,11.292,-14.832
1.195,-0.264,0.225,-22.583,20.630,-14.221
1.258,-0.245,0.235,-23.376,17.212,-9.521
1.272,-0.225,0.251,-21.423,4.822,-5.249
1.251,-0.222,0.264,-16.907,-12.573,-2.319
1.172,-0.227,0.251,-11.169,-32.532,-0.122
1.026,-0.242,0.204,-5.493,-48.950,-0.671
0.885,-0.286,0.154,-0.183,-53.955,-5.310
0.805,-0.342,0.130,2.563,-43.945,-14.832
0.810,-0.389,0.133,1.282,-21.851,-25.085
0.952,-0.414,0.178,-4.639,4.700,-30.151
1.148,-0.412,0.244,-12.573,24.597,-27.893
1.304,-0.363,0.286,-20.996,29.663,-19.226
1.352,-0.288,0.299,-28.015,19.104,-8.118
1.321,-0.211,0.277,-31.067,-0.183,-0.061
1.210,-0.148,0.233,-29.419,-19.592,3.784
1.068,-0.110,0.183,-24.902,-32.776,4.211
0.953,-0.079,0.141,-18.738,-35.583,2.441
0.867,-0.061,0.122,-12.024,-27.954,0.122
0.830,-0.061,0.124,-5.310,-13.855,-2.502
0.852,-0.067,0.142,0.366,1.282,-5.676
0.896,-0.074,0.170,4.333,12.878,-10.376
0.949,-0.075,0.205,6.042,18.494,-13.794
0.987,-0.065,0.236,6.836,17.944,-14.099
1.042,-0.104,0.252,6.104,12.512,-11.475
1.023,-0.048,0.279,3.357,3.479,-8.606
1.017,-0.059,0.249,1.709,-6.409,-2.869
0.972,-0.029,0.231,-0.427,-13.550,-1.038
0.944,-0.009,0.225,-1.892,-16.479,-1.221
0.933,0.009,0.211,-1.343,-17.090,-2.258
0.908,0.041,0.212,-0.305,-15.076,-3.540
0.910,0.045,0.208,1.892,-11.230,-4.395
0.918,0.050,0.215,4.272,-6.104,-5.432
0.937,0.055,0.229,5.737,-0.610,-5.615
0.953,0.060,0.236,6.348,3.967,-4.639
0.968,0.070,0.241,6.287,7.324,-3.601
0.986,0.085,0.255,6.348,9.094,-3.601
