aX,aY,aZ,gX,gY,gZ
1.084,0.900,-0.690,-131.897,-15.564,-12.878
1.060,0.920,-0.638,-120.789,-7.324,-7.751
1.019,0.928,-0.590,-108.276,0.061,-3.540
1.003,0.935,-0.547,-94.971,7.324,0.061
1.026,0.918,-0.506,-81.421,14.282,3.479
1.056,0.902,-0.458,-67.566,18.311,6.714
1.103,0.881,-0.407,-54.260,18.921,10.132
1.128,0.859,-0.370,-41.321,14.404,14.221
1.132,0.825,-0.347,-28.931,6.592,19.226
1.129,0.786,-0.334,-16.785,-1.892,23.987
1.091,0.740,-0.332,-5.066,-9.033,27.710
1.057,0.690,-0.335,6.165,-13.184,30.457
1.030,0.639,-0.340,17.090,-12.451,31.921
1.028,0.587,-0.332,28.015,-6.836,32.349
1.063,0.539,-0.312,37.903,1.465,32.898
1.127,0.497,-0.285,46.265,10.193,34.058
1.190,0.461,-0.258,53.162,15.442,35.706
1.229,0.439,-0.240,60.181,15.747,38.269
1.245,0.428,-0.231,67.383,11.719,41.626
1.221,0.415,-0.229,75.500,4.761,45.166
1.182,0.380,-0.238,83.801,-2.686,48.523
1.120,0.339,-0.252,91.919,-9.583,50.720
1.046,0.308,-0.264,99.304,-14.526,51.941
0.980,0.285,-0.281,105.713,-16.907,52.551
0.927,0.266,-0.299,110.657,-16.724,52.185
0.872,0.256,-0.318,115.051,-14.221,50.110
0.848,0.256,-0.330,118.958,-9.705,47.241
0.866,0.259,-0.334,122.803,-4.883,44.861
0.884,0.250,-0.344,126.282,-2.075,42.969
0.920,0.260,-0.350,129.333,-1.587,40.833
0.961,0.267,-0.353,132.690,-3.845,38.635
1.001,0.266,-0.358,136.292,-8.423,37.659
1.029,0.264,-0.373,140.076,-14.648,37.964
1.051,0.270,-0.390,144.531,-21.484,39.246
1.064,0.271,-0.406,150.269,-27.954,41.504
1.072,0.265,-0.425,156.128,-33.691,44.495
1.061,0.262,-0.441,162.354,-38.635,46.692
1.036,0.250,-0.452,169.067,-41.931,48.523
0.996,0.215,-0.473,175.720,-43.091,49.866
0.960,0.170,-0.490,181.274,-40.710,50.476
0.920,0.136,-0.498,185.120,-34.363,49.866
0.892,0.109,-0.500,187.500,-24.292,48.889
0.900,0.072,-0.503,188.904,-12.207,47.119
0.931,0.044,-0.493,188.660,-0.244,44.922
0.974,0.037,-0.479,187.134,9.888,43.762
1.030,0.041,-0.467,186.340,16.418,44.250
1.088,0.046,-0.454,187.866,19.104,44.312
1.124,0.034,-0.445,190.857,18.677,44.067
1.141,0.026,-0.434,195.618,15.808,43.762
1.158,0.011,-0.412,201.843,11.902,43.701
1.174,-0.025,-0.386,208.374,6.836,44.128
1.181,-0.054,-0.357,213.318,1.343,45.471
1.153,-0.078,-0.336,216.919,-5.188,47.424
1.116,-0.107,-0.319,218.811,-10.071,49.377
1.094,-0.138,-0.297,220.154,-12.207,49.988
1.064,-0.152,-0.261,220.093,-11.597,49.744
1.043,-0.168,-0.222,219.238,-9.583,49.561
1.029,-0.192,-0.190,217.346,-6.897,49.866
1.018,-0.207,-0.159,213.806,-3.357,49.683
1.018,-0.219,-0.125,209.290,0.793,48.706
1.031,-0.237,-0.088,203.796,4.700,47.546
1.047,-0.240,-0.049,197.998,7.324,46.326
1.058,-0.234,-0.008,192.871,8.789,45.532
1.059,-0.232,0.023,188.538,9.094,45.044
1.051,-0.235,0.051,184.387,8.484,44.922
1.038,-0.237,0.072,179.504,7.996,44.739
1.025,-0.232,0.090,174.194,7.507,44.128
1.020,-0.229,0.108,168.640,6.958,43.152
1.008,-0.225,0.121,163.147,5.737,42.236
0.995,-0.221,0.129,158.142,4.578,41.077
0.994,-0.218,0.138,153.381,4.700,39.917
1.000,-0.215,0.155,148.560,4.883,39.124
0.995,-0.206,0.172,144.104,4.761,38.208
0.992,-0.199,0.190,139.038,3.967,38.025
0.996,-0.191,0.206,134.033,2.136,38.147
0.992,-0.183,0.218,129.150,-0.732,38.330
0.983,-0.178,0.223,123.718,-3.845,37.781
0.975,-0.169,0.229,118.408,-7.080,37.048
0.972,-0.157,0.240,113.525,-10.315,36.438
0.961,-0.142,0.252,108.948,-13.916,36.255
0.938,-0.128,0.257,104.797,-17.334,35.706
0.920,-0.118,0.260,101.685,-19.226,34.729
0.903,-0.109,0.270,98.145,-19.165,33.630
0.886,-0.106,0.281,94.910,-18.188,32.471
0.870,-0.106,0.290,91.248,-16.541,31.738
0.843,-0.104,0.294,86.975,-13.428,30.884

1.220,-0.833,-0.528,-274.780,-72.510,-103.638
1.188,-0.843,-0.582,-285.400,-59.509,-108.032
1.176,-0.866,-0.645,-294.189,-45.471,-111.328
1.170,-0.855,-0.696,-303.040,-32.349,-114.868
1.177,-0.851,-0.753,-310.303,-21.912,-118.225
1.210,-0.859,-0.831,-317.139,-15.198,-122.559
1.247,-0.838,-0.901,-325.684,-12.573,-128.357
1.263,-0.799,-0.951,-333.313,-13.916,-134.521
1.234,-0.739,-1.004,-340.271,-19.104,-139.587
1.187,-0.679,-1.060,-345.886,-24.902,-143.005
1.150,-0.598,-1.113,-348.694,-28.564,-144.348
1.119,-0.491,-1.165,-348.389,-29.297,-144.958
1.101,-0.429,-1.249,-346.008,-27.771,-146.790
1.108,-0.352,-1.331,-343.628,-23.315,-151.123
1.144,-0.253,-1.386,-340.759,-15.625,-157.043
1.174,-0.125,-1.424,-336.548,-6.531,-162.415
1.217,0.047,-1.418,-329.285,2.502,-166.565
1.282,0.213,-1.361,-317.017,10.864,-170.776
1.371,0.366,-1.270,-301.575,16.113,-173.523
1.445,0.527,-1.162,-283.325,15.625,-173.645
1.502,0.662,-1.070,-262.512,8.850,-170.959
1.541,0.675,-1.073,-240.967,-3.113,-166.382
1.513,0.693,-1.117,-226.562,-16.907,-160.767
1.456,0.801,-1.117,-218.567,-26.794,-153.992
1.161,0.840,-1.254,-210.266,-28.625,-147.888
1.349,0.979,-1.123,-202.271,-14.282,-143.372
1.376,1.045,-1.113,-187.866,-0.610,-142.273
1.308,1.129,-0.915,-172.729,16.174,-142.334
1.623,1.195,-0.893,-154.236,27.405,-136.597
1.530,1.331,-0.732,-132.874,29.724,-129.822
1.588,1.354,-0.545,-112.366,23.621,-108.643
1.615,1.272,-0.539,-89.355,8.972,-86.304
1.538,1.262,-0.395,-68.848,-3.296,-68.054
1.397,1.214,-0.443,-52.856,-16.113,-50.720
1.286,1.170,-0.327,-38.208,-18.982,-36.926
1.229,1.166,-0.289,-24.109,-17.395,-29.175
1.208,1.094,-0.230,-10.010,-14.038,-22.583
1.211,1.026,-0.161,1.587,-10.254,-18.494
1.173,0.989,-0.105,12.573,-7.690,-15.808
1.198,0.929,-0.047,23.193,-6.104,-10.742
1.186,0.857,-0.013,34.180,-5.798,-5.066
1.187,0.780,0.036,44.067,-4.700,2.197
1.210,0.704,0.071,53.223,-4.333,11.597
1.227,0.636,0.099,61.279,-5.615,20.691
1.245,0.560,0.106,67.444,-8.728,29.785
1.218,0.509,0.096,72.083,-13.489,38.879
1.179,0.470,0.085,76.416,-18.188,48.035
1.130,0.437,0.058,80.444,-21.729,55.542
1.078,0.406,0.028,85.510,-22.400,60.364
1.048,0.376,0.015,90.820,-20.447,63.660
1.028,0.341,0.000,96.375,-18.311,66.284
1.023,0.307,-0.018,102.356,-16.174,67.932
1.024,0.273,-0.035,108.582,-14.282,68.909
1.033,0.257,-0.045,114.258,-13.367,70.984
1.044,0.244,-0.061,120.972,-14.160,74.036
1.028,0.228,-0.090,127.991,-16.357,76.660
1.002,0.221,-0.124,134.277,-18.250,78.186
0.989,0.208,-0.156,139.526,-19.165,79.773
0.998,0.199,-0.184,144.348,-19.653,81.360
0.997,0.210,-0.204,147.217,-20.142,83.252
0.998,0.223,-0.223,150.513,-20.752,85.327
1.012,0.230,-0.233,154.541,-21.484,86.914
1.035,0.246,-0.235,159.241,-22.827,88.074
1.063,0.224,-0.231,164.673,-25.391,89.539
1.036,0.213,-0.258,170.410,-29.602,90.881
1.018,0.195,-0.295,175.171,-31.189,91.980
1.005,0.170,-0.335,179.016,-28.198,93.323
1.008,0.153,-0.370,181.030,-21.667,94.177
1.024,0.144,-0.386,181.458,-13.123,94.543
1.050,0.136,-0.400,182.556,-4.944,94.910
1.091,0.129,-0.405,184.509,2.319,95.032
1.130,0.129,-0.401,187.622,7.935,95.276
1.141,0.123,-0.403,192.383,11.169,95.398
