aX,aY,aZ,gX,gY,gZ
0.247,0.075,0.093,42.419,4.089,22.156
0.074,0.248,-0.008,29.907,-2.686,20.508
-0.047,0.322,-0.098,21.179,9.216,23.010
-0.114,0.350,-0.209,15.747,37.048,25.879
0.067,0.519,-0.100,14.282,70.435,26.428
0.148,0.504,-0.074,18.860,86.243,29.602
0.212,0.516,0.016,23.010,86.731,33.325
0.189,0.560,0.008,30.151,71.289,32.837
0.165,0.694,0.102,36.316,56.885,25.146
0.141,0.681,0.097,44.800,38.513,14.709
0.133,0.698,0.142,49.072,23.376,5.371
0.179,0.689,0.171,49.377,10.620,-1.587
0.191,0.693,0.189,42.664,0.061,-0.610
0.085,0.717,0.165,29.907,-7.996,4.700
0.010,0.797,0.159,18.127,-7.080,8.911
-0.024,0.857,0.166,11.353,2.808,11.780
0.021,0.855,0.189,9.338,16.113,15.259
0.079,0.821,0.209,10.620,27.039,18.250
0.085,0.779,0.230,11.353,32.410,18.860
0.053,0.783,0.260,10.864,32.593,15.259
0.043,0.792,0.300,10.742,29.480,9.766
0.074,0.789,0.334,11.292,22.278,5.615
0.084,0.762,0.336,12.451,10.742,2.869
0.082,0.773,0.344,13.428,-1.343,-0.793
0.054,0.782,0.340,14.648,-13.000,-5.737
0.031,0.760,0.328,15.564,-23.193,-11.475
0.011,0.742,0.309,14.648,-30.029,-15.564
-0.009,0.767,0.297,11.414,-32.837,-19.104
-0.002,0.806,0.288,8.484,-32.532,-22.339
-0.013,0.836,0.278,5.798,-30.273,-24.963
-0.017,0.868,0.271,4.089,-26.245,-25.391
0.009,0.863,0.259,3.235,-21.484,-23.376
0.028,0.839,0.248,2.502,-16.724,-22.400
0.053,0.829,0.247,0.427,-12.512,-22.522
0.066,0.817,0.242,-1.831,-9.705,-22.888
0.089,0.795,0.239,-4.211,-7.629,-22.339
0.126,0.787,0.240,-6.897,-6.104,-21.301
0.159,0.792,0.249,-10.315,-7.019,-20.081
0.168,0.791,0.248,-12.512,-10.437,-18.982
0.177,0.795,0.250,-13.733,-15.320,-18.677
0.169,0.811,0.242,-13.428,-20.996,-19.470
0.161,0.807,0.238,-12.756,-25.818,-20.447
0.163,0.796,0.242,-12.085,-29.785,-21.301
0.169,0.791,0.245,-12.085,-33.997,-21.851
0.183,0.783,0.247,-12.817,-38.757,-22.095
0.184,0.776,0.246,-14.099,-44.312,-22.888
0.178,0.783,0.243,-15.869,-50.171,-24.048
0.170,0.782,0.237,-17.761,-56.335,-25.330
0.154,0.781,0.231,-19.226,-63.049,-27.588
0.135,0.786,0.223,-20.142,-69.580,-30.579
0.115,0.784,0.216,-19.958,-75.317,-33.630
0.112,0.783,0.208,-19.287,-79.834,-36.560
0.086,0.810,0.195,-19.043,-83.008,-39.307
0.036,0.821,0.179,-19.043,-82.336,-41.260
0.033,0.806,0.168,-18.799,-75.989,-42.114
0.053,0.802,0.175,-20.447,-65.857,-42.725
0.100,0.797,0.190,-23.315,-56.824,-43.457
0.161,0.794,0.204,-26.855,-52.490,-44.250
0.227,0.793,0.217,-31.250,-54.016,-44.678
0.266,0.811,0.213,-35.706,-62.012,-45.166
0.247,0.837,0.186,-38.574,-74.951,-46.753
0.227,0.854,0.158,-39.429,-87.036,-48.706
0.220,0.859,0.138,-39.001,-96.558,-50.537
0.199,0.860,0.120,-37.476,-104.431,-52.979
0.196,0.846,0.105,-35.278,-110.229,-55.420
0.162,0.837,0.084,-33.386,-114.014,-57.739
0.128,0.821,0.059,-31.738,-113.708,-59.387
0.108,0.826,0.049,-31.555,-107.849,-59.998
0.111,0.818,0.046,-32.166,-98.022,-60.730
0.147,0.807,0.044,-34.302,-87.341,-61.584
0.189,0.842,0.064,-37.781,-78.674,-62.988
0.243,0.849,0.082,-40.588,-74.036,-64.026
0.270,0.837,0.083,-43.335,-74.768,-65.002
0.278,0.829,0.076,-46.509,-78.552,-66.956
0.293,0.807,0.069,-50.049,-83.252,-68.359
0.310,0.779,0.063,-53.589,-88.989,-70.068
0.334,0.767,0.059,-57.678,-95.459,-72.449
0.344,0.757,0.049,-60.486,-103.210,-75.256
0.349,0.758,0.033,-62.256,-110.901,-78.308
0.316,0.767,0.006,-63.477,-117.493,-82.092
0.275,0.787,-0.016,-63.538,-119.141,-85.876
0.275,0.835,-0.021,-62.744,-115.051,-87.891
0.296,0.886,-0.014,-61.707,-107.300,-88.013
0.342,0.894,-0.007,-59.448,-99.365,-86.670

0.862,2.294,-1.427,30.518,130.127,-48.706
1.335,2.789,-1.952,24.719,201.233,-34.180
2.088,3.261,-2.551,20.020,285.278,-7.690
3.056,3.732,-3.162,15.869,365.234,35.767
3.978,4.000,-3.772,19.043,421.936,92.957
4.000,4.000,-4.000,43.701,450.806,155.334
4.000,4.000,-4.000,93.323,456.238,222.656
4.000,3.500,-4.000,166.443,447.571,287.964
4.000,2.526,-4.000,256.592,423.279,346.313
4.000,1.330,-4.000,345.764,389.771,386.963
4.000,0.212,-3.910,415.955,361.267,414.246
4.000,-0.771,-3.443,465.088,341.614,429.993
3.550,-1.769,-3.176,496.460,331.116,427.307
3.025,-2.295,-2.784,508.545,338.562,395.569
2.773,-2.434,-2.328,511.108,357.666,353.271
2.780,-2.534,-1.896,511.475,367.615,311.584
2.819,-2.261,-1.362,502.197,361.023,263.489
2.693,-2.146,-1.012,489.319,330.505,222.595
2.569,-2.062,-0.637,468.933,285.767,189.209
2.539,-1.902,-0.284,439.636,237.915,157.959
2.332,-1.639,-0.106,399.475,184.631,130.676
1.994,-1.424,-0.073,347.534,133.057,117.554
1.695,-1.240,-0.140,290.771,97.107,111.084
1.408,-1.059,-0.244,238.220,83.618,106.140
1.141,-0.832,-0.323,195.312,87.891,104.004
