aX,aY,aZ,gX,gY,gZ
0.715,-2.055,0.381,0.977,-86.182,-27.039
0.713,-1.951,0.371,-11.230,-75.439,-59.509
0.690,-1.833,0.319,-22.705,-61.279,-85.938
0.645,-1.672,0.291,-34.119,-39.795,-102.173
0.601,-1.528,0.282,-42.480,-13.062,-108.887
0.594,-1.409,0.290,-46.082,15.015,-110.840
0.623,-1.320,0.297,-45.044,44.006,-109.680
0.673,-1.237,0.306,-39.795,71.838,-107.788
0.710,-1.137,0.318,-31.677,94.971,-107.178
0.735,-1.042,0.324,-20.691,112.671,-107.300
0.789,-0.976,0.337,-8.972,122.803,-106.873
0.868,-0.947,0.365,2.075,123.718,-106.323
0.886,-0.868,0.354,10.437,114.136,-106.995
0.866,-0.760,0.319,17.212,98.877,-104.736
0.832,-0.685,0.293,23.865,83.618,-97.595
0.812,-0.673,0.301,30.090,67.688,-88.806
0.786,-0.633,0.316,34.912,48.157,-81.604
0.755,-0.579,0.322,39.001,25.696,-72.388
0.723,-0.520,0.316,42.908,3.174,-59.998
0.690,-0.490,0.330,47.607,-16.174,-45.044
0.662,-0.508,0.353,52.917,-34.790,-30.701
0.588,-0.497,0.297,57.251,-52.734,-18.982
0.515,-0.490,0.300,61.218,-64.148,-6.592
0.462,-0.520,0.297,65.125,-72.998,5.554
0.380,-0.510,0.268,68.054,-77.515,16.724
0.337,-0.632,0.285,70.984,-79.712,26.550
0.293,-0.658,0.243,70.129,-81.970,29.724
0.250,-0.711,0.268,67.871,-81.299,33.081
0.211,-0.761,0.276,65.063,-79.163,33.142
0.180,-0.815,0.274,59.692,-77.881,31.677
0.143,-0.897,0.267,53.772,-76.477,30.701
0.098,-1.009,0.269,48.035,-73.853,28.809
0.068,-1.124,0.249,41.931,-70.557,25.208
0.075,-1.202,0.229,34.790,-63.599,19.409
0.103,-1.240,0.229,27.222,-53.345,11.597
0.128,-1.278,0.243,19.958,-42.114,3.723
0.118,-1.272,0.252,13.794,-31.494,-4.517
0.140,-1.336,0.240,9.888,-21.667,-11.963
0.187,-1.281,0.253,5.981,-12.451,-19.897
0.236,-1.215,0.244,3.235,-4.944,-24.658
0.286,-1.128,0.241,1.770,2.441,-28.137
0.326,-1.051,0.242,0.977,9.033,-28.564
0.358,-0.984,0.233,0.916,13.306,-28.015
0.392,-0.911,0.228,0.427,16.479,-25.757
0.424,-0.863,0.225,0.122,17.822,-21.912
0.437,-0.828,0.207,-0.549,16.296,-17.456
0.436,-0.808,0.197,-1.404,13.977,-11.963
0.431,-0.783,0.184,-3.296,11.108,-6.287
0.422,-0.769,0.176,-5.737,8.240,-0.916
0.408,-0.777,0.173,-8.240,5.249,4.395
0.387,-0.792,0.174,-10.986,2.136,8.179
0.366,-0.800,0.177,-12.939,-1.099,11.047
0.345,-0.815,0.175,-14.954,-4.272,13.184
0.326,-0.841,0.170,-16.846,-7.385,14.526

0.309,-2.423,0.153,-13.855,28.320,15.564
0.359,-2.663,0.153,-15.320,32.349,9.644
0.398,-2.831,0.156,-20.752,36.316,2.808
0.414,-2.912,0.143,-31.799,39.917,-3.174
0.423,-2.858,0.097,-46.387,43.335,-8.301
0.436,-2.715,0.064,-61.096,47.607,-12.878
0.449,-2.564,0.038,-72.937,52.917,-16.296
0.453,-2.433,0.017,-79.834,59.265,-18.066
0.443,-2.291,0.008,-81.482,66.650,-18.799
0.426,-2.113,0.013,-79.346,74.707,-19.653
0.408,-1.900,0.038,-73.303,83.130,-20.935
0.401,-1.695,0.076,-63.293,90.942,-22.461
0.398,-1.523,0.106,-49.866,96.924,-24.963
0.402,-1.344,0.124,-35.645,100.464,-28.809
0.405,-1.160,0.143,-23.132,102.112,-33.081
0.413,-0.990,0.140,-14.221,100.891,-37.354
0.445,-0.775,0.129,-10.620,97.717,-41.687
0.487,-0.518,0.138,-10.132,92.834,-44.861
0.515,-0.297,0.136,-8.911,85.022,-46.021
0.534,-0.077,0.134,-8.240,75.317,-46.204
0.552,0.095,0.140,-7.263,65.369,-43.823
0.558,0.213,0.141,-5.676,53.650,-38.086
0.557,0.314,0.153,-3.357,41.382,-29.968
0.524,0.390,0.167,-1.038,28.076,-18.433
0.451,0.434,0.180,2.563,12.390,-3.296
0.378,0.435,0.218,6.348,-4.089,14.099
0.293,0.394,0.257,10.315,-22.644,32.227
0.183,0.340,0.274,12.939,-43.579,48.401
0.055,0.281,0.275,14.282,-64.453,60.364
-0.051,0.216,0.284,14.587,-83.069,66.284
-0.123,0.130,0.258,12.695,-99.121,66.772
-0.192,0.089,0.223,7.629,-109.253,61.584
-0.215,0.071,0.139,1.099,-112.061,51.575
-0.225,0.040,0.052,-5.310,-106.201,39.673
-0.232,0.028,0.005,-11.230,-91.064,25.879
-0.202,0.044,-0.023,-14.465,-71.838,12.207
-0.136,0.050,-0.049,-14.832,-51.147,0.916
-0.056,0.030,-0.066,-13.062,-31.250,-7.507
0.011,-0.012,-0.084,-10.315,-14.648,-14.343
0.068,-0.036,-0.094,-7.751,-1.526,-18.738
0.116,-0.052,-0.085,-6.226,9.888,-20.386
0.159,-0.088,-0.068,-4.944,18.738,-19.653
0.208,-0.117,-0.051,-3.601,24.414,-17.395
0.252,-0.137,-0.030,-2.014,27.405,-13.123
0.285,-0.167,-0.010,0.549,27.649,-7.019
0.312,-0.212,0.014,4.089,25.513,-0.366
0.334,-0.259,0.046,8.362,21.362,7.202
0.346,-0.323,0.080,13.611,15.076,14.343
0.355,-0.437,0.111,19.287,7.080,20.630
0.368,-0.586,0.137,24.170,-1.953,26.306
0.391,-0.753,0.174,28.381,-11.353,30.151
0.372,-0.957,0.168,33.081,-21.973,32.471
0.372,-1.207,0.184,36.133,-31.189,33.936
0.361,-1.482,0.206,37.720,-39.429,34.668
0.341,-1.775,0.213,38.086,-46.448,35.217
0.310,-2.073,0.232,33.936,-51.880,35.400
0.295,-2.291,0.227,23.499,-55.481,33.203
0.275,-2.351,0.195,8.240,-54.749,28.625
0.228,-2.425,0.182,-5.554,-45.776,25.879
0.187,-2.567,0.171,-16.235,-32.104,22.705
0.187,-2.620,0.152,-28.687,-15.625,15.076
0.245,-2.514,0.161,-45.044,3.845,2.380
0.301,-2.276,0.152,-61.951,22.949,-14.343
0.360,-2.020,0.172,-72.754,39.673,-32.104
0.395,-1.803,0.087,-74.890,52.490,-46.753
0.466,-1.635,0.158,-69.275,67.688,-58.105
0.486,-1.477,0.131,-59.509,78.796,-66.467
0.522,-1.345,0.168,-45.898,87.097,-69.885
0.543,-1.238,0.195,-29.785,91.553,-69.336
0.573,-1.155,0.214,-13.672,93.628,-66.040
0.596,-1.087,0.177,1.160,92.957,-61.218
0.622,-1.044,0.201,13.855,92.957,-56.396
0.638,-1.025,0.254,23.315,87.952,-53.284
0.656,-0.910,0.244,28.198,74.158,-52.490
0.726,-0.804,0.266,31.799,56.519,-46.814
0.769,-0.721,0.254,35.156,35.278,-37.964
0.782,-0.662,0.248,37.598,11.353,-27.222
0.721,-0.597,0.232,39.307,-13.367,-14.526
0.654,-0.597,0.226,41.870,-37.415,-0.793
0.609,-0.599,0.220,43.335,-60.486,10.376
0.532,-0.535,0.207,43.579,-81.238,20.081
0.457,-0.521,0.199,44.556,-96.863,31.433
0.403,-0.531,0.179,45.227,-108.154,39.917
0.361,-0.515,0.185,45.471,-114.502,45.410
0.317,-0.529,0.158,46.143,-117.249,51.086
0.288,-0.583,0.205,47.607,-116.089,54.565
0.253,-0.613,0.174,49.194,-114.807,54.932
0.222,-0.640,0.204,51.147,-111.450,54.871
0.186,-0.712,0.218,52.612,-108.093,53.955
0.162,-0.768,0.221,53.040,-105.225,50.232
0.146,-0.832,0.220,52.795,-101.196,46.326
0.118,-0.913,0.216,51.941,-94.849,42.969
0.090,-0.989,0.206,50.049,-87.402,39.490
0.062,-1.062,0.194,46.448,-77.881,36.804
0.034,-1.165,0.204,41.382,-66.895,33.020
0.025,-1.260,0.211,34.058,-57.007,25.391
0.044,-1.266,0.193,25.146,-47.791,14.099
0.061,-1.228,0.182,15.991,-36.194,3.784
0.076,-1.183,0.172,7.935,-23.560,-4.517
0.088,-1.119,0.152,1.282,-11.780,-11.841
0.132,-1.127,0.165,-3.723,-1.587,-17.639
0.181,-1.074,0.190,-7.751,6.409,-24.475
0.222,-1.010,0.158,-11.047,11.292,-29.480
0.264,-0.944,0.185,-12.146,15.320,-31.921
0.299,-0.920,0.176,-11.658,16.052,-32.837
0.325,-0.892,0.162,-10.559,15.442,-32.654
0.339,-0.878,0.166,-8.484,15.747,-29.358
0.347,-0.875,0.163,-6.287,14.893,-24.353
0.351,-0.893,0.167,-4.272,13.428,-17.700
0.349,-0.905,0.165,-2.930,11.292,-10.254
0.351,-0.923,0.174,-2.075,8.972,-3.235
0.352,-0.934,0.181,-2.136,6.165,3.296
0.349,-0.947,0.185,-2.319,2.808,9.583
0.343,-0.964,0.190,-3.479,-0.793,14.771
0.336,-0.985,0.184,-5.066,-5.188,18.677
0.323,-0.999,0.178,-7.263,-10.315,21.790
0.308,-1.003,0.167,-10.071,-15.564,24.109
0.293,-1.013,0.152,-12.939,-20.996,25.940
0.273,-1.038,0.139,-15.503,-25.513,27.344

1.042,-1.476,0.437,-76.294,42.725,144.836
1.144,-1.673,0.506,-74.280,37.781,149.170
1.289,-1.887,0.551,-70.923,34.302,153.442
1.559,-2.145,0.577,-64.209,32.715,156.738
1.967,-2.386,0.640,-52.612,32.959,158.325
2.524,-2.713,0.798,-35.339,34.180,160.950
2.910,-3.049,0.883,-22.583,31.616,166.931
2.870,-3.021,0.804,-21.973,20.325,177.307
2.589,-2.606,0.685,-30.640,5.615,198.853
2.222,-2.192,0.555,-39.734,-2.502,227.783
1.748,-1.950,0.432,-45.532,-3.113,248.596
1.203,-1.673,0.283,-49.072,2.502,253.723
0.744,-1.341,0.177,-51.331,14.954,247.131
0.356,-1.007,0.070,-52.002,30.334,232.849
0.102,-0.752,-0.004,-52.185,48.401,213.074
-0.032,-0.564,-0.044,-54.688,67.871,187.988
-0.074,-0.439,-0.026,-58.472,84.473,157.410
-0.068,-0.307,0.004,-63.354,94.849,122.009
-0.062,-0.183,-0.003,-67.871,97.595,84.961
-0.032,-0.090,-0.023,-70.251,95.581,49.744
-0.000,-0.008,-0.042,-69.153,89.661,18.616
0.043,0.034,-0.023,-64.880,81.421,-6.104
0.096,0.082,0.001,-58.716,71.533,-27.039
0.140,0.145,0.018,-50.476,59.387,-44.128
0.174,0.206,0.038,-40.588,44.312,-54.749
0.202,0.246,0.045,-29.968,28.503,-57.251
0.224,0.242,0.051,-18.127,11.292,-52.063
0.271,0.183,0.060,-7.751,-5.920,-39.795
0.307,0.127,0.053,-0.610,-22.461,-21.790
0.288,0.114,0.046,3.540,-37.231,-0.610
0.239,0.113,0.041,6.165,-49.072,21.423
0.191,0.092,0.028,8.118,-57.251,40.771
0.131,0.069,0.007,10.986,-63.354,54.199
0.065,0.054,-0.011,14.404,-67.322,61.768
0.019,0.045,-0.023,17.761,-69.214,64.453
-0.011,0.056,-0.035,21.423,-69.153,63.232
0.000,0.054,-0.034,26.672,-67.383,59.509
0.058,0.022,-0.026,32.837,-64.270,53.528
0.088,-0.008,-0.013,38.025,-61.279,46.082
0.142,-0.027,0.018,40.649,-58.716,40.588
0.215,-0.016,0.056,41.016,-56.396,39.001
0.267,-0.015,0.089,40.955,-55.359,42.480
0.299,-0.035,0.109,39.978,-55.359,51.758
0.324,-0.056,0.127,37.476,-55.176,64.575
0.331,-0.085,0.137,34.424,-53.833,76.782
0.337,-0.125,0.139,31.555,-51.025,85.693
0.310,-0.165,0.145,28.137,-45.715,89.966
0.268,-0.213,0.122,23.560,-37.292,91.675
0.243,-0.245,0.104,16.846,-23.499,92.834
