aX,aY,aZ,gX,gY,gZ
0.148,-1.602,0.271,62.561,-37.231,-21.790
0.096,-1.587,0.220,54.565,-42.297,-17.395
0.081,-1.509,0.196,45.166,-46.204,-16.174
0.097,-1.464,0.185,33.752,-47.241,-17.151
0.100,-1.433,0.155,24.231,-47.180,-17.761
0.110,-1.372,0.116,14.893,-45.410,-17.517
0.118,-1.290,0.083,6.897,-41.260,-16.602
0.111,-1.210,0.072,0.671,-34.241,-15.930
0.102,-1.145,0.073,-5.127,-23.132,-15.564
0.101,-1.105,0.076,-10.498,-9.766,-15.442
0.099,-1.080,0.078,-15.869,4.272,-15.259
0.094,-1.059,0.073,-21.545,18.005,-14.587
0.097,-1.042,0.068,-26.550,30.579,-13.123
0.112,-1.013,0.064,-30.518,41.382,-11.047
0.131,-0.979,0.065,-34.363,50.781,-7.996
0.149,-0.932,0.065,-36.499,57.495,-3.967
0.163,-0.887,0.067,-37.354,61.401,0.366
0.174,-0.852,0.067,-37.048,62.683,5.798
0.182,-0.821,0.068,-35.950,61.584,11.536
0.179,-0.779,0.071,-34.180,58.838,17.151
0.176,-0.764,0.071,-31.982,55.054,22.522
0.169,-0.754,0.066,-29.236,50.110,26.794
0.159,-0.737,0.062,-27.283,44.983,30.151
0.148,-0.719,0.056,-25.391,40.344,32.898
0.136,-0.708,0.053,-22.949,35.889,34.973
0.128,-0.700,0.049,-19.836,31.982,36.499
0.119,-0.687,0.050,-16.968,28.687,37.842
0.117,-0.673,0.055,-14.099,25.574,38.513
0.118,-0.670,0.061,-11.108,22.522,38.757
0.121,-0.674,0.066,-7.874,19.165,38.269
0.121,-0.674,0.069,-5.249,15.808,37.231
0.121,-0.674,0.078,-3.357,12.329,35.706
0.127,-0.675,0.084,-2.319,8.850,34.363
0.134,-0.674,0.090,-1.282,4.700,32.654
0.138,-0.673,0.094,-0.549,0.366,30.884
0.141,-0.679,0.096,-0.061,-3.784,29.114
0.138,-0.690,0.095,0.122,-7.996,27.100
0.132,-0.696,0.091,0.000,-11.841,25.208
0.124,-0.702,0.086,-0.244,-15.076,23.560
0.117,-0.722,0.082,-0.427,-17.090,21.545
0.115,-0.751,0.080,-0.122,-18.127,18.982

-0.578,-0.855,1.286,-16.113,-10.681,-11.475
-0.076,-0.874,1.024,-71.716,31.250,-12.329
0.234,-0.803,0.981,-102.722,44.922,-24.292
0.119,-0.584,0.738,-107.483,22.217,-43.030
0.003,-0.478,0.348,-98.206,-9.705,-46.326
0.042,-0.571,0.108,-86.060,-20.996,-39.124
0.106,-0.547,0.028,-78.552,-17.334,-30.396
0.145,-0.472,-0.059,-73.669,-8.972,-19.226
0.155,-0.536,-0.094,-65.369,-2.075,-7.507
0.083,-0.759,0.076,-60.242,3.235,0.305
0.021,-0.972,0.323,-65.979,12.573,2.991
0.045,-0.973,0.307,-79.712,19.836,2.502
0.084,-1.014,0.182,-87.219,21.606,4.028
0.101,-1.219,0.205,-87.036,30.334,8.484
0.260,-1.414,0.268,-91.797,42.358,15.686
0.463,-1.535,0.303,-101.013,44.189,19.958
0.533,-1.600,0.303,-103.882,28.259,14.282
0.554,-1.633,0.315,-102.905,10.071,10.498
0.416,-1.644,0.174,-103.149,-0.366,12.268
0.305,-1.570,0.117,-107.605,-1.831,18.433
0.277,-1.493,0.185,-117.249,-6.653,28.503
0.134,-1.476,0.223,-123.840,-20.081,36.499
-0.034,-1.415,0.231,-123.596,-26.794,37.537
-0.124,-1.382,0.243,-118.347,-20.691,38.330
-0.064,-1.407,0.319,-109.985,-11.780,38.818
0.082,-1.496,0.357,-103.027,-9.521,39.673
0.074,-1.555,0.322,-95.764,-15.137,33.142
0.131,-1.640,0.402,-91.431,-16.174,24.902
0.153,-1.628,0.422,-91.309,-20.508,16.968
0.085,-1.602,0.450,-90.759,-26.855,9.827
-0.053,-1.495,0.434,-90.271,-31.616,6.775
-0.194,-1.376,0.433,-88.684,-31.677,5.676
-0.304,-1.295,0.427,-86.304,-27.466,5.310
-0.401,-1.202,0.436,-81.055,-16.907,3.845
-0.335,-1.162,0.416,-73.914,-1.465,3.113
-0.162,-1.158,0.389,-65.613,14.587,3.845
0.034,-1.173,0.408,-58.350,25.818,6.531
0.165,-1.195,0.434,-53.223,31.006,10.559
0.291,-1.181,0.468,-49.377,32.471,13.306
0.399,-1.146,0.479,-46.326,31.677,15.015
0.444,-1.078,0.499,-43.274,28.625,15.320
0.445,-0.991,0.564,-39.795,24.109,14.404
0.418,-0.918,0.586,-35.583,19.043,12.695
0.396,-0.854,0.608,-31.189,14.038,10.437
