aX,aY,aZ,gX,gY,gZ
0.365,-0.728,-0.755,-11.047,-0.488,-1.953
0.374,-0.715,-0.74,-3.723,-2.808,-1.953
0.382,-0.722,-0.74,5.188,-7.141,-1.221
0.38,-0.723,-0.701,13.367,-10.803,-0.122
0.352,-0.69,-0.658,20.508,-15.869,1.404
0.349,-0.777,-0.677,26.978,-21.24,4.517
0.345,-0.82,-0.666,27.039,-22.888,3.601
0.291,-0.729,-0.617,20.508,-22.583,0.366
0.284,-0.735,-0.646,17.029,-25.696,0.549
0.306,-0.765,-0.726,13.672,-27.527,-0.183
0.312,-0.782,-0.76,9.338,-22.339,-2.563
0.305,-0.732,-0.709,4.333,-12.634,-5.737
0.343,-0.734,-0.736,2.808,-9.216,-8.179
0.391,-0.736,-0.752,2.747,-6.47,-10.498
0.39,-0.702,-0.746,4.089,-2.747,-11.841
0.376,-0.675,-0.746,8.24,-1.16,-10.925
0.378,-0.673,-0.74,13.733,-1.831,-7.263
0.396,-0.689,-0.756,19.47,-5.188,-3.54
0.407,-0.697,-0.764,24.475,-9.216,-1.099
0.405,-0.694,-0.774,28.687,-13.855,0.793
0.414,-0.689,-0.773,33.997,-18.982,1.465
0.429,-0.693,-0.765,40.039,-24.536,1.343
0.435,-0.714,-0.762,46.936,-30.579,0.366
0.436,-0.716,-0.746,53.65,-37.048,-0.977
0.425,-0.716,-0.738,59.265,-44.373,-1.404
0.41,-0.729,-0.742,63.416,-51.636,-0.854
0.403,-0.742,-0.762,66.162,-58.777,-0.061
0.411,-0.755,-0.788,67.383,-63.538,0.122
0.421,-0.749,-0.809,67.322,-66.467,-1.16
0.399,-0.701,-0.83,67.81,-67.932,-2.747
0.365,-0.677,-0.841,71.472,-66.223,-3.479
0.378,-0.696,-0.843,76.66,-61.218,-3.662
0.403,-0.704,-0.863,81.848,-56.152,-4.028
0.415,-0.722,-0.863,86.487,-49.316,-4.395
0.43,-0.753,-0.868,89.233,-40.1,-4.639
0.458,-0.771,-0.874,90.149,-31.25,-4.211
0.485,-0.751,-0.863,89.111,-23.804,-3.174
0.528,-0.71,-0.829,86.792,-18.86,-0.854
0.588,-0.676,-0.793,86.121,-19.653,3.174
0.612,-0.662,-0.782,86.609,-26.672,7.935
0.622,-0.664,-0.783,87.341,-37.842,11.963
0.651,-0.638,-0.761,88.684,-52.307,15.32
0.677,-0.585,-0.745,91.492,-71.106,19.165
0.672,-0.576,-0.74,97.046,-92.468,24.292
0.661,-0.605,-0.75,103.088,-113.22,28.687
