aX,aY,aZ,gX,gY,gZ
2.651,-1.767,-1.255,526.672,348.511,461.365
2.275,-2.012,-1.029,558.167,298.828,421.631
1.776,-2.149,-0.819,569.763,251.831,373.23
1.469,-2.007,-0.556,559.998,209.778,316.101
1.241,-1.802,-0.368,532.959,166.016,257.996
1.06,-1.635,-0.204,491.699,123.474,205.933
0.873,-1.502,-0.112,439.331,81.421,161.133
0.699,-1.173,0.005,382.263,42.603,124.329
0.551,-0.916,0.016,332.947,10.498,95.764
0.391,-0.766,0.031,291.26,-11.169,74.158
0.245,-0.755,-0.006,256.714,-21.423,56.824
0.119,-0.743,-0.033,224.304,-20.142,42.236
0.015,-0.725,-0.05,191.589,-8.728,30.701
-0.079,-0.707,-0.091,160.095,9.705,22.583
-0.127,-0.693,-0.131,130.798,34.241,16.968
-0.119,-0.684,-0.177,102.478,60.913,11.841
-0.078,-0.651,-0.2,73.853,85.205,5.188
0.008,-0.585,-0.202,46.936,103.149,-1.953
0.1,-0.516,-0.228,24.658,112.061,-8.545
0.162,-0.439,-0.232,5.554,112.244,-15.381
0.21,-0.358,-0.308,-10.01,103.088,-23.376
0.198,-0.208,-0.303,-21.606,90.454,-31.677
0.231,-0.086,-0.31,-25.269,75.012,-39.001
0.219,0.075,-0.263,-21.118,57.8,-46.753
0.259,0.139,-0.281,-9.766,39.734,-50.659
0.307,0.213,-0.242,5.005,24.17,-53.162
0.276,0.328,-0.174,21.851,8.301,-56.396
0.278,0.316,-0.187,40.71,-6.531,-54.871
0.257,0.325,-0.11,53.955,-14.465,-52.856
0.304,0.377,0.188,62.134,-21.667,-52.612
0.522,0.284,-0.1,69.153,-43.945,-49.194
0.254,0.265,0.101,61.768,-51.453,-43.152
0.215,0.457,0.216,45.349,-52.673,-40.71
0.214,0.38,0.135,40.588,-54.993,-30.396
0.174,0.375,0.109,30.09,-46.753,-24.597
0.209,0.435,0.214,17.029,-31.494,-21.423
0.394,0.537,0.33,7.385,-24.475,-18.005
0.284,0.529,0.217,3.906,-26.184,-9.033
0.229,0.551,0.123,0.671,-18.25,2.686
0.08,0.535,0.092,-2.136,-3.418,7.507
-0.03,0.622,0.03,-4.517,26.978,-1.831
0.075,0.62,0.158,-4.578,69.824,-12.024
0.312,0.847,0.388,-1.587,96.436,-15.564
0.566,0.798,0.405,4.883,93.75,0.549
0.675,0.727,0.449,6.104,71.167,17.639
0.6,0.71,0.439,4.883,37.476,27.771
