aX,aY,aZ,gX,gY,gZ
-0.036,-2.176,0.243,-43.579,37.292,5.981
-0.031,-1.999,0.239,-35.645,55.847,-4.578
-0.006,-1.791,0.241,-26.001,73.975,-17.09
0.058,-1.568,0.242,-16.235,90.454,-31.494
0.151,-1.305,0.225,-8.484,104.309,-45.959
0.247,-0.999,0.217,-4.028,114.624,-58.838
0.333,-0.672,0.2,-1.892,120.178,-68.237
0.404,-0.344,0.176,-1.16,121.216,-72.815
0.45,-0.034,0.144,-0.671,118.164,-71.777
0.497,0.199,0.126,0.061,110.779,-63.721
0.55,0.343,0.133,0.61,97.229,-49.316
0.578,0.361,0.156,1.282,75.378,-29.602
0.562,0.247,0.148,2.38,45.166,-8.667
0.469,0.09,0.127,1.465,13.306,11.353
0.345,-0.051,0.117,-3.723,-14.832,32.41
0.217,-0.125,0.095,-12.39,-39.246,50.354
0.106,-0.169,0.054,-21.667,-58.533,63.416
0.017,-0.201,0.016,-29.297,-70.496,70.618
-0.055,-0.214,-0.005,-33.875,-75.256,71.228
-0.102,-0.209,-0.028,-34.424,-74.524,66.589
-0.121,-0.171,-0.05,-31.494,-68.848,57.495
-0.124,-0.125,-0.062,-25.269,-59.692,45.715
-0.115,-0.084,-0.07,-16.235,-48.157,32.104
-0.086,-0.057,-0.073,-5.432,-35.217,17.761
-0.04,-0.073,-0.072,6.226,-22.278,3.418
0.002,-0.107,-0.053,16.052,-9.705,-9.705
0.056,-0.14,-0.026,23.437,1.587,-21.667
0.119,-0.161,0.001,28.748,11.414,-30.579
0.17,-0.168,0.025,31.677,18.86,-35.034
0.199,-0.167,0.042,33.203,23.254,-34.546
0.219,-0.164,0.059,32.715,24.902,-29.297
0.239,-0.156,0.076,31.067,24.17,-19.836
0.256,-0.149,0.09,28.503,20.874,-8.179
0.266,-0.146,0.105,25.696,15.564,4.395
0.268,-0.155,0.123,22.949,8.911,17.944
