aX,aY,aZ,gX,gY,gZ
0.224,-1.173,0.027,-0.854,-138.916,22.705
0.166,-1.159,0.025,-14.893,-122.07,32.715
0.125,-1.135,0.028,-27.71,-102.356,40.649
0.096,-1.102,0.035,-38.818,-80.994,46.326
0.074,-1.067,0.044,-47.424,-59.143,50.598
0.063,-1.035,0.057,-53.284,-38.025,53.833
0.057,-1.008,0.07,-56.58,-18.738,55.847
0.06,-0.995,0.076,-57.983,-1.831,56.946
0.07,-0.979,0.078,-57.678,13.245,56.641
0.083,-0.958,0.077,-56.946,26.489,55.603
0.099,-0.935,0.076,-55.542,37.109,53.528
0.119,-0.912,0.074,-53.223,45.532,50.415
0.136,-0.889,0.072,-50.842,51.27,46.753
0.154,-0.863,0.068,-47.607,54.871,42.48
0.169,-0.84,0.065,-44.617,56.763,37.659
0.18,-0.825,0.063,-41.26,56.824,32.471
0.185,-0.816,0.058,-37.964,56.03,27.222
0.188,-0.811,0.054,-34.729,54.138,22.034
0.193,-0.812,0.053,-31.128,51.819,16.724
0.198,-0.819,0.049,-28.015,49.011,10.986
0.203,-0.83,0.046,-25.574,46.326,5.066
0.209,-0.839,0.044,-23.193,43.823,-0.977
0.216,-0.852,0.043,-21.118,41.443,-6.531
0.227,-0.866,0.043,-19.104,38.818,-11.841
0.236,-0.876,0.044,-17.395,36.072,-16.602
0.253,-0.882,0.044,-15.259,33.142,-20.081
0.27,-0.894,0.047,-13.367,29.968,-22.339
0.284,-0.909,0.049,-11.414,26.184,-24.048
0.294,-0.925,0.052,-9.155,22.095,-25.452
0.308,-0.94,0.057,-7.08,17.578,-27.039
0.322,-0.951,0.061,-4.7,12.39,-28.503
0.335,-0.965,0.067,-1.953,6.47,-30.212
0.348,-0.975,0.07,0.549,0.793,-31.189
0.359,-0.985,0.074,3.052,-5.249,-32.104
0.372,-0.997,0.085,5.798,-12.085,-32.898
0.379,-1.001,0.091,8.85,-19.409,-33.081
0.384,-1.005,0.099,12.268,-27.222,-32.471
0.39,-1.007,0.103,15.564,-35.4,-31.372
0.39,-1.012,0.11,18.799,-43.274,-29.175
0.38,-1.018,0.111,21.729,-51.514,-26.184
0.37,-1.018,0.112,24.536,-59.082,-22.156
0.36,-1.02,0.115,26.672,-65.674,-17.517
0.342,-1.024,0.115,28.32,-70.862,-12.512
0.318,-1.031,0.114,28.625,-74.341,-7.751
0.295,-1.036,0.114,27.771,-75.806,-3.906
0.27,-1.04,0.11,26.184,-75.5,-0.793
0.248,-1.043,0.108,23.987,-73.364,2.014
0.223,-1.043,0.107,21.362,-69.458,4.089
0.208,-1.042,0.111,18.86,-64.026,5.737
0.198,-1.04,0.122,16.174,-57.373,6.775
0.191,-1.039,0.132,14.16,-50.293,7.202
0.189,-1.042,0.144,12.878,-42.969,7.202
0.195,-1.047,0.158,11.719,-35.583,6.836
0.201,-1.05,0.168,11.047,-28.87,6.042
0.2,-1.042,0.169,9.888,-22.888,5.371
0.2,-1.028,0.167,7.568,-17.151,4.822
0.204,-1.014,0.163,5.188,-11.536,4.456
0.203,-1.005,0.153,2.136,-6.348,4.333
0.2,-1.002,0.143,-1.343,-0.854,4.333
0.203,-1.006,0.141,-5.005,5.005,4.211
0.225,-1.014,0.15,-7.874,10.925,4.272
0.266,-1.026,0.17,-9.766,16.174,4.028
0.322,-1.046,0.197,-9.033,19.836,2.441
0.379,-1.07,0.226,-6.348,21.301,-0.183
0.415,-1.096,0.244,-1.648,21.24,-3.113
0.432,-1.123,0.246,3.052,19.653,-5.066
0.446,-1.134,0.242,6.348,17.639,-5.493
0.458,-1.135,0.238,7.324,15.93,-3.662
0.455,-1.132,0.229,5.981,14.282,0.305
0.434,-1.13,0.214,2.625,12.939,6.714
0.413,-1.133,0.202,-3.113,13.245,14.343
0.396,-1.136,0.188,-10.193,15.137,22.278
0.382,-1.139,0.175,-17.7,18.555,30.09
0.378,-1.146,0.172,-25.208,23.499,37.17
0.372,-1.147,0.165,-31.86,29.602,42.48
0.359,-1.131,0.157,-38.269,36.316,46.143
0.351,-1.106,0.156,-44.25,43.152,48.767
0.353,-1.083,0.154,-49.255,49.438,50.903
0.365,-1.07,0.156,-53.345,54.688,52.734
0.377,-1.053,0.16,-56.641,57.8,54.138
0.39,-1.038,0.164,-58.655,58.899,55.481
0.416,-1.029,0.175,-59.387,57.922,56.213
0.447,-1.022,0.186,-58.289,54.932,55.969
0.471,-1.011,0.199,-55.847,50.232,54.871
0.485,-1.0,0.204,-52.49,44.556,53.101
0.487,-0.976,0.203,-49.683,38.513,52.124
0.485,-0.949,0.198,-47.241,33.02,52.429
0.496,-0.936,0.199,-45.288,29.175,54.81
0.507,-0.925,0.203,-44.189,27.71,58.96
0.509,-0.917,0.201,-43.457,26.917,63.049
0.513,-0.921,0.203,-43.457,28.259,66.589
0.532,-0.937,0.213,-44.8,31.494,69.824
0.557,-0.947,0.222,-46.875,35.583,72.51
0.589,-0.955,0.23,-48.828,39.612,75.195
0.652,-0.964,0.255,-51.147,44.373,79.956
0.717,-0.962,0.273,-53.406,47.058,85.632
0.745,-0.958,0.276,-54.993,46.997,90.088
0.759,-0.972,0.274,-55.298,47.363,92.712
0.753,-0.975,0.266,-55.908,51.392,94.055
0.756,-0.965,0.252,-56.763,58.777,94.543
0.773,-0.952,0.231,-57.007,67.993,95.459
0.775,-0.918,0.217,-56.885,78.186,98.938
0.781,-0.888,0.209,-57.617,88.562,105.957
-0.504,-2.982,-0.027,229.553,45.898,-274.109
-0.473,-3.61,0.008,253.845,164.124,-300.598
0.244,-3.995,0.019,255.737,308.35,-325.867
1.726,-4.0,0.442,226.196,422.791,-323.059
2.898,-3.898,1.008,177.734,445.251,-298.157
3.453,-2.907,1.847,133.728,378.845,-261.963
3.458,-1.547,2.185,127.991,233.643,-220.032
2.43,-1.056,1.458,128.296,39.001,-177.917
1.513,-1.052,0.773,88.196,-127.136,-136.108
1.087,-1.145,0.289,36.255,-233.276,-85.144
0.866,-1.284,-0.039,-1.648,-283.936,-26.062
0.526,-1.279,-0.132,-35.461,-289.429,25.208
0.202,-1.365,-0.199,-75.745,-268.555,66.101
-0.033,-1.327,-0.285,-119.751,-232.422,86.426
-0.109,-1.239,-0.251,-152.466,-183.472,94.299
-0.087,-1.155,-0.21,-167.48,-133.362,97.29
-0.048,-1.07,-0.192,-170.532,-89.905,95.886
-0.01,-0.964,-0.107,-166.565,-50.964,94.543
0.028,-0.939,-0.02,-158.203,-19.714,97.778
0.04,-0.94,0.024,-147.949,3.601,99.609
0.018,-0.931,0.037,-137.878,24.597,98.999
-0.022,-0.956,0.019,-127.258,46.021,97.717
-0.03,-0.946,0.005,-115.417,66.65,91.125
0.01,-0.895,-0.004,-102.539,83.313,80.994
0.082,-0.837,-0.002,-89.05,94.604,70.923
0.147,-0.788,-0.005,-74.707,99.915,60.669
0.196,-0.755,-0.001,-60.303,100.586,50.842
0.229,-0.739,0.014,-45.959,97.29,42.114
0.256,-0.733,0.036,-31.86,89.783,34.241
0.274,-0.733,0.055,-19.348,78.979,27.039
0.273,-0.746,0.068,-9.521,65.979,20.935
0.261,-0.773,0.07,-2.136,52.002,15.564
0.241,-0.803,0.071,2.808,38.757,10.681
0.22,-0.827,0.068,5.798,28.076,5.798
0.206,-0.842,0.068,7.324,20.081,1.465
0.192,-0.863,0.063,7.935,15.564,-2.319
0.186,-0.877,0.06,7.996,13.55,-5.737
0.189,-0.884,0.056,7.568,13.367,-8.972
0.2,-0.886,0.051,7.69,14.587,-11.719
0.204,-0.917,0.044,8.24,17.273,-14.282
0.199,-0.928,0.06,8.85,20.386,-18.188
0.21,-0.955,0.068,8.301,23.682,-21.912
0.246,-0.981,0.069,6.287,26.062,-25.635
0.279,-0.98,0.075,3.845,27.039,-28.931
